datetime,download_speed,upload_speed,ping
2024-07-11 12:27,6.50,11.39,51
2024-07-11 12:35,44.43,10.91,51
2024-07-11 12:40,34.29,11.25,43
2024-07-11 12:45,31.83,10.86,48
2024-07-11 12:50,24.75,10.74,42
2024-07-11 12:55,20.06,10.32,40
2024-07-11 12:58,23.26,11.72,40
2024-07-11 13:07,34.58,7.19,57
2024-07-11 13:10,20.67,10.38,42
2024-07-11 13:15,24.83,11.74,43
2024-07-11 13:20,2.86,11.21,40
2024-07-11 13:25,40.56,11.42,42
2024-07-11 13:27,24.88,11.25,46
2024-07-11 13:35,42.64,10.45,42
2024-07-11 13:40,20.17,11.43,43
2024-07-11 13:45,15.69,11.81,46
2024-07-11 13:50,15.36,11.30,42
2024-07-11 13:55,41.98,11.15,43
2024-07-11 13:58,23.74,11.44,45
2024-07-11 14:07,33.37,11.53,45
2024-07-11 14:10,31.68,10.78,40
2024-07-11 14:15,27.74,10.41,42
2024-07-11 14:20,23.74,10.51,54
2024-07-11 14:25,7.63,11.87,40
2024-07-11 14:27,29.55,10.72,41
2024-07-11 14:35,28.98,10.48,46
2024-07-11 14:40,21.21,11.77,41
2024-07-11 14:45,27.79,11.34,42
2024-07-11 14:50,12.48,11.35,40
2024-07-11 14:55,20.25,10.58,41
2024-07-11 14:58,36.31,10.60,48
2024-07-11 15:07,17.29,11.27,44
2024-07-11 15:10,22.70,10.43,44
2024-07-11 15:15,21.94,11.59,39
2024-07-11 15:20,45.14,11.10,40
2024-07-11 15:25,34.37,11.35,42
2024-07-11 15:27,14.37,11.89,42
2024-07-11 15:35,31.85,10.96,45
2024-07-11 15:40,38.42,11.80,42
2024-07-11 15:45,32.38,11.34,41
2024-07-11 15:50,40.28,10.47,49
2024-07-11 15:55,42.45,10.90,42
2024-07-11 15:58,21.79,10.30,40
2024-07-11 16:07,21.38,10.31,45
2024-07-11 16:10,32.65,11.39,42
2024-07-11 16:15,25.91,10.25,47
2024-07-11 16:20,12.46,9.52,79
2024-07-11 16:25,30.94,9.39,55
2024-07-11 16:27,22.61,10.45,43
2024-07-11 16:35,24.04,10.98,48
2024-07-11 16:40,6.04,8.75,47
2024-07-11 16:45,10.67,11.92,48
2024-07-11 16:50,19.15,10.64,41
2024-07-11 16:55,13.51,10.93,43
2024-07-11 16:58,40.37,10.42,44
2024-07-11 17:07,28.50,10.93,43
2024-07-11 17:10,7.21,10.02,41
2024-07-11 17:15,21.62,11.35,45
2024-07-11 17:20,37.72,10.41,47
2024-07-11 17:25,28.54,11.47,41
2024-07-11 17:27,35.27,10.70,41
2024-07-11 17:35,19.77,11.86,42
2024-07-11 17:40,29.74,11.70,48
2024-07-11 17:45,22.28,10.47,40
2024-07-11 17:50,13.55,11.17,41
2024-07-11 17:55,14.49,10.34,41
2024-07-11 17:58,13.85,11.33,42
2024-07-11 18:07,20.50,10.76,41
2024-07-11 18:10,34.05,11.95,43
2024-07-11 18:15,9.20,11.19,41
2024-07-11 18:20,8.53,11.11,47
2024-07-11 18:25,18.24,11.48,43
2024-07-11 18:27,6.21,9.96,42
2024-07-11 18:35,13.56,11.29,56
2024-07-11 18:40,6.81,11.38,48
2024-07-11 18:45,3.22,10.39,54
2024-07-11 18:50,4.07,11.79,52
2024-07-11 18:55,8.97,11.26,49
2024-07-11 18:58,16.53,11.73,49
2024-07-11 19:07,27.94,11.57,47
2024-07-11 19:10,10.41,11.62,52
2024-07-11 19:15,3.02,10.33,50
2024-07-11 19:20,5.87,10.94,45
2024-07-11 19:25,4.57,10.84,45
2024-07-11 19:27,4.37,10.25,45
2024-07-11 19:35,21.57,10.50,54
2024-07-11 19:40,37.83,10.92,52
2024-07-11 19:45,31.46,11.64,46
2024-07-11 19:50,16.01,10.43,64
2024-07-11 19:55,28.82,10.68,49
2024-07-11 19:58,39.89,10.44,45
2024-07-11 20:07,34.23,10.60,48
2024-07-11 20:10,14.40,10.47,51
2024-07-11 20:15,23.63,10.94,83
2024-07-11 20:20,14.45,11.38,46
2024-07-11 20:25,43.17,10.56,49
2024-07-11 20:27,31.52,11.56,57
2024-07-11 20:35,34.18,11.83,57
2024-07-11 20:40,38.98,11.99,55
2024-07-11 20:45,30.71,10.50,53
2024-07-11 20:50,36.93,11.72,51
2024-07-11 20:55,37.78,10.67,46
2024-07-11 20:58,36.96,11.50,48
2024-07-11 21:07,41.28,10.42,48
2024-07-11 21:10,41.95,12.05,53
2024-07-11 21:15,25.90,10.02,50
2024-07-11 21:20,32.37,10.84,55
2024-07-11 21:25,34.23,10.56,47
2024-07-11 21:27,10.36,11.74,48
2024-07-11 21:35,11.11,10.74,64
2024-07-11 21:40,3.40,10.37,51
2024-07-11 21:45,6.96,11.34,60
2024-07-11 21:50,10.52,10.52,46
2024-07-11 21:55,11.11,11.27,50
2024-07-11 21:58,8.07,10.61,47
2024-07-11 22:07,29.70,10.44,52
2024-07-11 22:10,27.72,10.91,56
2024-07-11 22:15,21.62,10.39,54
2024-07-11 22:20,38.73,11.28,56
2024-07-11 22:25,27.59,10.65,50
2024-07-11 22:27,18.04,10.62,56
2024-07-11 22:35,17.69,10.59,51
2024-07-11 22:40,8.19,11.62,50
2024-07-11 22:45,38.10,10.32,54
2024-07-11 22:50,14.01,10.71,45
2024-07-11 22:55,16.32,10.99,46
2024-07-11 22:58,12.68,11.41,49
2024-07-11 23:07,28.10,8.37,48
2024-07-11 23:10,9.26,10.47,48
2024-07-11 23:15,17.59,7.29,67
2024-07-11 23:20,10.57,11.07,48
2024-07-11 23:25,9.92,10.45,49
2024-07-11 23:27,16.53,11.53,47
2024-07-11 23:35,18.88,11.08,45
2024-07-11 23:40,20.95,11.75,59
2024-07-11 23:45,35.26,10.43,53
2024-07-11 23:50,28.27,10.94,46
2024-07-11 23:55,24.93,10.49,43
2024-07-11 23:58,28.50,10.58,45
2024-07-12 00:07,20.20,10.96,49
2024-07-12 00:10,47.71,10.72,61
2024-07-12 00:15,46.39,10.54,45
2024-07-12 00:20,23.43,11.51,47
2024-07-12 00:25,40.40,11.08,52
2024-07-12 00:27,32.40,11.26,52
2024-07-12 00:35,54.23,10.53,49
2024-07-12 00:40,47.77,10.56,43
2024-07-12 00:45,53.59,10.86,41
2024-07-12 00:50,54.10,11.78,40
2024-07-12 00:55,54.49,10.42,42
2024-07-12 00:58,53.70,11.79,41
2024-07-12 01:07,55.03,10.69,32
2024-07-12 01:10,49.54,11.47,35
2024-07-12 01:15,53.67,11.87,31
2024-07-12 01:20,15.70,3.80,43
2024-07-12 01:25,54.28,10.68,34
2024-07-12 01:27,54.65,10.64,31
2024-07-12 01:35,55.67,11.15,37
2024-07-12 01:40,12.26,10.94,40
2024-07-12 01:45,55.38,10.40,33
2024-07-12 01:50,50.68,11.78,61
2024-07-12 01:55,56.26,12.18,38
2024-07-12 01:58,55.87,11.23,34
2024-07-12 02:07,57.09,11.09,37
2024-07-12 02:10,56.52,10.63,36
2024-07-12 02:15,56.55,10.61,34
2024-07-12 02:20,55.94,11.69,34
2024-07-12 02:25,54.90,11.01,36
2024-07-12 02:27,57.31,11.34,33
2024-07-12 02:35,54.62,10.63,36
2024-07-12 02:40,56.50,11.68,36
2024-07-12 02:45,54.93,10.77,35
2024-07-12 02:50,57.12,10.75,37
2024-07-12 02:55,56.03,10.73,36
2024-07-12 02:58,56.67,11.25,34
2024-07-12 03:07,56.18,11.70,36
2024-07-12 03:10,56.21,10.70,34
2024-07-12 03:15,56.70,11.54,33
2024-07-12 03:20,56.13,11.51,33
2024-07-12 03:25,56.88,10.62,35
2024-07-12 03:27,55.74,10.72,36
2024-07-12 03:35,56.18,11.54,41
2024-07-12 03:40,56.61,10.70,34
2024-07-12 03:45,56.71,11.10,35
2024-07-12 03:50,56.43,10.56,35
2024-07-12 03:55,56.22,11.12,38
2024-07-12 03:58,54.88,10.62,36
2024-07-12 04:07,48.41,10.62,34
2024-07-12 04:10,55.78,10.32,34
2024-07-12 04:15,56.12,11.29,34
2024-07-12 04:20,56.48,11.41,33
2024-07-12 04:25,55.50,11.36,35
2024-07-12 04:27,55.63,10.99,36
2024-07-12 04:35,56.62,11.44,34
2024-07-12 04:40,44.10,10.67,33
2024-07-12 04:45,56.07,10.39,34
2024-07-12 04:50,44.23,11.78,39
2024-07-12 04:55,55.42,11.88,38
2024-07-12 04:58,50.70,10.76,34
2024-07-12 05:07,52.52,10.67,44
2024-07-12 05:10,55.93,11.16,36
2024-07-12 05:15,38.86,10.22,38
2024-07-12 05:20,41.62,10.32,42
2024-07-12 05:25,55.58,11.76,44
2024-07-12 05:27,55.64,10.90,36
2024-07-12 05:35,55.06,12.23,39
2024-07-12 05:40,50.05,11.33,44
2024-07-12 05:45,17.06,10.75,47
2024-07-12 05:50,52.47,11.37,45
2024-07-12 05:55,53.54,10.66,41
2024-07-12 05:58,47.63,11.74,41
2024-07-12 06:07,55.46,10.75,43
2024-07-12 06:10,50.62,10.64,38
2024-07-12 06:15,56.28,10.44,44
2024-07-12 06:20,53.21,9.51,44
2024-07-12 06:25,38.49,10.65,42
2024-07-12 06:27,50.34,10.39,44
2024-07-12 06:35,43.80,10.32,44
2024-07-12 06:40,45.82,10.49,40
2024-07-12 06:45,41.28,11.59,45
2024-07-12 06:50,33.38,7.45,45
2024-07-12 06:55,41.57,10.58,50
2024-07-12 06:58,56.43,11.46,39
2024-07-12 07:07,39.74,10.24,50
2024-07-12 07:10,42.77,11.34,37
2024-07-12 07:15,53.69,10.80,45
2024-07-12 07:20,43.57,7.57,44
2024-07-12 07:25,46.02,10.84,42
2024-07-12 07:27,55.94,10.08,41
2024-07-12 07:35,49.56,10.16,46
2024-07-12 07:40,56.31,11.46,44
2024-07-12 07:45,42.85,11.47,45
2024-07-12 07:50,51.70,10.47,49
2024-07-12 07:55,20.21,10.67,36
2024-07-12 07:58,52.50,11.74,37
2024-07-12 08:07,38.58,10.46,40
2024-07-12 08:10,7.79,10.46,37
2024-07-12 08:15,47.32,10.68,38
2024-07-12 08:20,51.67,11.72,40
2024-07-12 08:25,44.55,11.47,37
2024-07-12 08:27,54.30,11.92,36
2024-07-12 08:35,56.39,11.07,39
2024-07-12 08:40,46.92,11.42,38
2024-07-12 08:45,41.54,10.40,42
2024-07-12 08:50,39.56,11.62,45
2024-07-12 08:55,56.08,10.68,37
2024-07-12 08:58,50.92,11.58,39
2024-07-12 09:07,44.33,11.10,36
2024-07-12 09:10,44.16,11.39,41
2024-07-12 09:15,38.98,11.13,40
2024-07-12 09:20,51.04,10.53,38
2024-07-12 09:25,39.35,10.87,37
2024-07-12 09:27,38.98,11.43,37
2024-07-12 09:35,45.47,10.45,78
2024-07-12 09:40,14.85,10.42,36
2024-07-12 09:45,52.60,10.46,40
2024-07-12 09:50,34.24,10.56,48
2024-07-12 09:55,26.12,10.45,39
2024-07-12 09:58,36.66,11.08,43
2024-07-12 10:07,22.41,11.04,56
2024-07-12 10:10,26.54,10.19,44
2024-07-12 10:15,41.39,11.24,46
2024-07-12 10:20,35.46,11.30,37
2024-07-12 10:25,51.83,10.89,37
2024-07-12 10:27,30.96,10.78,38
2024-07-12 10:35,55.80,11.35,40
2024-07-12 10:40,43.55,11.37,46
2024-07-12 10:45,45.85,10.70,61
2024-07-12 10:50,52.77,10.55,58
2024-07-12 10:55,16.62,10.96,55
2024-07-12 10:58,34.20,10.98,50
2024-07-12 11:07,31.23,11.03,48
2024-07-12 11:10,25.40,11.40,47
2024-07-12 11:15,37.13,10.69,51
2024-07-12 11:20,27.23,11.08,47
2024-07-12 11:25,24.33,11.19,61
2024-07-12 11:27,26.12,10.38,55
2024-07-12 11:35,44.18,10.65,47
2024-07-12 11:40,32.13,10.72,55
2024-07-12 11:45,38.52,10.71,50
2024-07-12 11:50,52.04,10.66,47
2024-07-12 11:55,42.28,10.96,44
2024-07-12 11:58,44.17,10.49,50
2024-07-12 12:07,41.55,11.40,52
2024-07-12 12:10,43.31,11.32,47
2024-07-12 12:15,33.99,11.26,50
2024-07-12 12:20,5.56,11.39,64
2024-07-12 12:25,21.73,10.87,47
2024-07-12 12:27,17.27,10.62,50
2024-07-12 12:35,13.30,11.70,51
2024-07-12 12:40,42.00,10.44,48
2024-07-12 12:45,26.23,11.16,46
2024-07-12 12:50,11.53,10.43,69
2024-07-12 12:55,41.94,10.59,56
2024-07-12 12:58,22.09,10.54,47
2024-07-12 13:07,9.12,11.58,55
2024-07-12 13:10,21.29,10.48,54
2024-07-12 13:15,31.57,10.70,56
2024-07-12 13:20,40.85,11.82,72
2024-07-12 13:25,17.50,11.46,51
2024-07-12 13:27,31.67,11.02,57
2024-07-12 13:35,26.43,11.48,59
2024-07-12 13:40,25.84,11.68,51
2024-07-12 13:45,19.38,10.54,51
2024-07-12 13:50,20.70,10.88,48
2024-07-12 13:55,28.82,11.57,35
2024-07-12 13:58,14.75,10.83,35
2024-07-12 14:07,17.87,11.66,71
2024-07-12 14:10,22.96,11.06,37
2024-07-12 14:15,33.77,10.37,37
2024-07-12 14:20,39.94,11.11,47
2024-07-12 14:25,21.08,10.47,38
2024-07-12 14:27,36.19,10.71,37
2024-07-12 14:35,35.40,10.53,51
2024-07-12 14:40,34.50,7.68,34
2024-07-12 14:45,41.65,11.09,40
2024-07-12 14:50,30.86,11.05,42
2024-07-12 14:55,10.79,9.93,47
2024-07-12 14:58,29.58,10.91,42
2024-07-12 15:07,48.58,10.69,44
2024-07-12 15:10,36.24,11.02,38
2024-07-12 15:15,38.61,11.53,36
2024-07-12 15:20,33.71,11.36,48
2024-07-12 15:25,10.03,10.49,34
2024-07-12 15:27,4.24,10.43,40
2024-07-12 15:35,10.69,11.03,65
2024-07-12 15:40,14.67,10.63,37
2024-07-12 15:45,9.56,10.71,40
2024-07-12 15:50,9.59,10.85,47
2024-07-12 15:55,20.38,10.90,37
2024-07-12 15:58,13.31,10.42,35
2024-07-12 16:07,7.30,11.02,40
2024-07-12 16:10,11.47,11.83,48
2024-07-12 16:15,10.45,11.83,36
2024-07-12 16:20,9.76,10.81,40
2024-07-12 16:25,10.41,10.59,38
2024-07-12 16:27,5.77,9.31,39
2024-07-12 16:35,6.13,11.65,43
2024-07-12 16:40,15.07,11.21,35
2024-07-12 16:45,6.46,10.30,41
2024-07-12 16:50,4.86,11.32,66
2024-07-12 16:55,6.03,10.58,37
2024-07-12 16:58,5.83,11.39,36
2024-07-12 17:07,5.82,11.41,37
2024-07-12 17:10,5.62,11.44,37
2024-07-12 17:15,19.26,11.69,39
2024-07-12 17:20,6.64,11.12,39
2024-07-12 17:25,16.31,11.57,42
2024-07-12 17:27,13.72,11.16,38
2024-07-12 17:35,13.42,10.98,36
2024-07-12 17:40,18.14,10.78,43
2024-07-12 17:45,10.40,10.54,38
2024-07-12 17:50,6.00,10.82,39
2024-07-12 17:55,10.13,11.74,37
2024-07-12 17:58,44.77,11.44,39
2024-07-12 18:07,20.27,11.95,38
2024-07-12 18:10,36.14,10.70,37
2024-07-12 18:15,16.48,11.04,37
2024-07-12 18:20,27.98,11.52,38
2024-07-12 18:25,31.64,11.92,36
2024-07-12 18:27,40.50,11.80,39
2024-07-12 18:35,10.47,10.92,40
2024-07-12 18:40,7.98,0.28,40
2024-07-12 18:45,30.96,11.39,37
2024-07-12 18:50,13.43,11.87,38
2024-07-12 18:55,16.60,10.84,37
2024-07-12 18:58,18.44,10.30,38
2024-07-12 19:07,12.26,11.61,38
2024-07-12 19:10,29.94,10.68,38
2024-07-12 19:15,25.41,11.74,37
2024-07-12 19:20,20.19,10.67,38
2024-07-12 19:25,32.34,10.78,37
2024-07-12 19:27,29.59,11.58,36
2024-07-12 19:35,41.44,10.56,36
2024-07-12 19:40,10.32,11.61,37
2024-07-12 19:45,15.77,11.39,37
2024-07-12 19:50,30.43,10.38,77
2024-07-12 19:55,23.26,11.32,62
2024-07-12 19:58,20.33,10.62,56
2024-07-12 20:07,18.05,10.75,74
2024-07-12 20:10,15.59,10.60,64
2024-07-12 20:15,32.13,11.44,76
2024-07-12 20:20,19.82,11.15,61
2024-07-12 20:25,28.32,10.39,62
2024-07-12 20:27,35.88,10.48,60
2024-07-12 20:35,22.34,9.61,65
2024-07-12 20:40,26.51,11.63,63
2024-07-12 20:45,32.92,9.42,71
2024-07-12 20:50,28.14,10.94,63
2024-07-12 20:55,16.38,11.75,70
2024-07-12 20:58,35.28,11.54,57
2024-07-12 21:07,32.83,11.16,60
2024-07-12 21:10,28.35,10.90,62
2024-07-12 21:15,23.78,10.75,71
2024-07-12 21:20,10.86,11.26,61
2024-07-12 21:25,39.21,11.23,60
2024-07-12 21:27,4.82,11.42,63
2024-07-12 21:35,23.57,11.52,67
2024-07-12 21:40,17.00,11.74,61
2024-07-12 21:45,2.23,10.44,66
2024-07-12 21:50,12.33,10.48,64
2024-07-12 21:55,23.47,10.49,61
2024-07-12 21:58,14.69,10.75,59
2024-07-12 22:07,13.76,11.21,69
2024-07-12 22:10,20.69,10.46,65
2024-07-12 22:15,28.94,10.41,67
2024-07-12 22:20,17.22,11.54,76
2024-07-12 22:25,2.33,10.18,64
2024-07-12 22:27,5.30,11.01,70
2024-07-12 22:35,8.88,10.42,73
2024-07-12 22:40,6.77,9.35,61
2024-07-12 22:45,20.22,10.63,79
2024-07-12 22:50,35.34,10.82,48
2024-07-12 22:55,22.10,10.96,40
2024-07-12 22:58,25.36,10.79,37
2024-07-12 23:07,30.11,10.16,43
2024-07-12 23:10,39.52,6.45,42
2024-07-12 23:15,41.05,10.59,38
2024-07-12 23:20,32.16,11.72,44
2024-07-12 23:25,20.22,11.00,40
2024-07-12 23:27,30.28,11.07,34
2024-07-12 23:35,20.19,10.61,36
2024-07-12 23:40,23.93,10.95,40
2024-07-12 23:45,24.81,11.03,40
2024-07-12 23:50,36.78,10.59,40
2024-07-12 23:55,39.69,10.72,38
2024-07-12 23:58,26.56,11.55,38
2024-07-13 00:07,10.67,10.73,38
2024-07-13 00:10,29.31,11.35,37
2024-07-13 00:15,29.42,10.89,39
2024-07-13 00:20,24.43,11.41,34
2024-07-13 00:25,42.65,10.93,41
2024-07-13 00:27,27.67,10.73,35
2024-07-13 00:35,45.06,10.51,41
2024-07-13 00:40,52.72,10.57,36
2024-07-13 00:45,43.86,10.70,36
2024-07-13 00:50,51.64,10.93,38
2024-07-13 00:55,8.24,0.00,36
2024-07-13 00:58,42.82,10.57,57
2024-07-13 01:07,51.53,11.53,38
2024-07-13 01:10,55.10,10.43,40
2024-07-13 01:15,52.17,11.58,41
2024-07-13 01:20,44.47,11.51,54
2024-07-13 01:25,54.47,10.77,37
2024-07-13 01:27,51.66,10.99,40
2024-07-13 01:35,49.31,10.36,40
2024-07-13 01:40,52.37,10.54,39
2024-07-13 01:45,54.23,11.61,42
2024-07-13 01:50,54.51,11.01,49
2024-07-13 01:55,44.78,11.54,40
2024-07-13 01:58,52.23,10.44,40
2024-07-13 02:07,31.13,11.72,46
2024-07-13 02:10,49.16,11.45,39
2024-07-13 02:15,48.84,11.60,45
2024-07-13 02:20,49.67,11.94,43
2024-07-13 02:25,55.81,10.98,40
2024-07-13 02:27,56.02,10.69,41
2024-07-13 02:35,52.88,11.53,45
2024-07-13 02:40,53.86,10.45,45
2024-07-13 02:45,21.25,10.41,43
2024-07-13 02:50,53.41,11.53,46
2024-07-13 02:55,54.63,11.15,39
2024-07-13 02:58,55.27,11.47,40
2024-07-13 03:07,48.01,10.87,45
2024-07-13 03:10,55.73,11.23,39
2024-07-13 03:15,45.67,10.75,45
2024-07-13 03:20,55.44,12.10,44
2024-07-13 03:25,52.55,10.42,47
2024-07-13 03:27,50.15,10.55,38
2024-07-13 03:35,53.83,11.55,47
2024-07-13 03:40,53.63,8.48,40
2024-07-13 03:45,54.17,11.56,40
2024-07-13 03:50,55.95,11.21,40
2024-07-13 03:55,55.98,11.11,41
2024-07-13 03:58,55.61,11.69,46
2024-07-13 04:07,43.60,10.64,46
2024-07-13 04:10,54.14,11.24,37
2024-07-13 04:15,56.09,10.72,46
2024-07-13 04:20,55.70,6.97,45
2024-07-13 04:25,54.56,10.51,46
2024-07-13 04:27,55.36,10.45,40
2024-07-13 04:35,53.86,11.62,45
2024-07-13 04:40,51.86,11.46,38
2024-07-13 04:45,54.26,10.51,39
2024-07-13 04:50,54.46,11.45,40
2024-07-13 04:55,55.23,11.44,68
2024-07-13 04:58,39.22,10.43,36
2024-07-13 05:07,53.83,10.70,42
2024-07-13 05:10,43.84,11.41,37
2024-07-13 05:15,46.15,10.45,45
2024-07-13 05:20,50.24,10.46,35
2024-07-13 05:25,52.29,10.87,35
2024-07-13 05:27,51.80,10.89,34
2024-07-13 05:35,51.45,11.48,70
2024-07-13 05:40,47.06,11.62,44
2024-07-13 05:45,54.42,10.49,55
2024-07-13 05:50,52.33,10.55,40
2024-07-13 05:55,42.39,10.80,66
2024-07-13 05:58,41.84,10.49,40
2024-07-13 06:07,54.12,10.61,43
2024-07-13 06:10,55.97,10.51,36
2024-07-13 06:15,52.69,10.98,53
2024-07-13 06:20,55.09,10.55,46
2024-07-13 06:25,54.67,11.97,34
2024-07-13 06:27,55.91,11.31,34
2024-07-13 06:35,54.61,9.88,60
2024-07-13 06:40,54.46,10.94,45
2024-07-13 06:45,53.80,11.44,66
2024-07-13 06:50,51.71,10.70,52
2024-07-13 06:55,47.56,11.29,60
2024-07-13 06:58,53.13,10.62,49
2024-07-13 07:07,52.22,11.76,43
2024-07-13 07:10,44.65,11.80,33
2024-07-13 07:15,44.81,10.43,60
2024-07-13 07:20,56.11,11.33,42
2024-07-13 07:25,49.71,10.16,34
2024-07-13 07:27,55.16,10.25,34
2024-07-13 07:35,56.52,10.64,43
2024-07-13 07:40,55.79,11.89,51
2024-07-13 07:45,54.71,11.80,54
2024-07-13 07:50,48.50,10.56,57
2024-07-13 07:55,49.98,10.76,45
2024-07-13 07:58,53.25,10.57,43
2024-07-13 08:07,37.14,10.43,43
2024-07-13 08:10,53.89,11.86,38
2024-07-13 08:15,44.34,10.90,43
2024-07-13 08:20,48.21,10.15,58
2024-07-13 08:25,39.48,10.37,48
2024-07-13 08:27,54.30,11.68,38
2024-07-13 08:35,45.02,10.69,40
2024-07-13 08:40,50.75,10.32,41
2024-07-13 08:45,35.64,10.91,41
2024-07-13 08:50,55.75,10.49,45
2024-07-13 08:55,31.53,10.41,44
2024-07-13 08:58,49.47,11.06,44
2024-07-13 09:07,54.47,10.70,47
2024-07-13 09:10,48.10,10.58,42
2024-07-13 09:15,29.90,11.80,44
2024-07-13 09:20,45.15,9.24,45
2024-07-13 09:25,46.05,11.20,45
2024-07-13 09:27,55.11,10.55,44
2024-07-13 09:35,49.41,12.11,45
2024-07-13 09:40,33.25,10.80,45
2024-07-13 09:45,44.15,11.27,46
2024-07-13 09:50,45.41,11.58,44
2024-07-13 09:55,42.52,11.74,43
2024-07-13 09:58,33.14,11.71,43
2024-07-13 10:07,40.56,10.59,48
2024-07-13 10:10,42.47,10.49,44
2024-07-13 10:15,21.02,10.80,46
2024-07-13 10:20,47.01,11.70,46
2024-07-13 10:25,41.99,10.50,45
2024-07-13 10:27,39.65,11.98,43
2024-07-13 10:35,32.22,11.40,46
2024-07-13 10:40,46.09,10.60,47
2024-07-13 10:45,48.27,11.64,42
2024-07-13 10:50,48.00,10.67,47
2024-07-13 10:55,15.97,10.90,40
2024-07-13 10:58,38.74,11.42,41
2024-07-13 11:07,33.52,10.49,40
2024-07-13 11:10,23.93,5.64,40
2024-07-13 11:15,40.68,10.60,37
2024-07-13 11:20,47.10,10.75,38
2024-07-13 11:25,49.80,10.94,40
2024-07-13 11:27,40.87,10.98,40
2024-07-13 11:35,40.20,10.46,37
2024-07-13 11:40,31.96,11.54,39
2024-07-13 11:45,34.91,4.41,36
2024-07-13 11:50,39.67,11.14,40
2024-07-13 11:55,24.09,11.45,40
2024-07-13 11:58,35.02,11.01,37
2024-07-13 12:07,51.54,10.53,41
2024-07-13 12:10,46.54,10.72,41
2024-07-13 12:15,47.75,10.52,41
2024-07-13 12:20,46.64,10.95,41
2024-07-13 12:25,35.43,5.90,37
2024-07-13 12:27,48.62,10.54,40
2024-07-13 12:35,36.72,10.44,40
2024-07-13 12:40,41.58,10.74,39
2024-07-13 12:45,41.94,10.89,39
2024-07-13 12:50,41.37,10.48,42
2024-07-13 12:55,21.73,11.73,41
2024-07-13 12:58,45.95,10.58,40
2024-07-13 13:07,14.63,11.45,42
2024-07-13 13:10,4.37,5.28,40
2024-07-13 13:15,40.80,10.97,40
2024-07-13 13:20,14.08,10.92,38
2024-07-13 13:25,4.16,10.74,44
2024-07-13 13:27,5.82,10.92,38
2024-07-13 13:35,5.10,10.57,41
2024-07-13 13:40,4.68,11.02,42
2024-07-13 13:45,13.44,10.59,40
2024-07-13 13:50,0.09,10.46,78
2024-07-13 13:55,3.01,10.12,42
2024-07-13 13:58,5.22,11.44,41
2024-07-13 14:07,7.96,10.83,45
2024-07-13 14:10,20.06,10.78,44
2024-07-13 14:15,5.46,11.10,43
2024-07-13 14:20,21.18,11.43,44
2024-07-13 14:25,6.06,10.71,44
2024-07-13 14:27,14.27,10.66,42
2024-07-13 14:35,3.59,10.09,42
2024-07-13 14:40,13.38,10.57,44
2024-07-13 14:45,12.35,11.33,44
2024-07-13 14:50,22.60,11.89,44
2024-07-13 14:55,42.54,10.81,44
2024-07-13 14:58,47.20,10.41,44
2024-07-13 15:07,50.66,11.56,46
2024-07-13 15:10,50.86,10.91,44
2024-07-13 15:15,48.26,11.37,45
2024-07-13 15:20,49.36,10.71,42
2024-07-13 15:25,23.35,11.47,47
2024-07-13 15:27,34.02,11.44,43
2024-07-13 15:35,33.31,10.73,41
2024-07-13 15:40,37.50,11.87,49
2024-07-13 15:45,18.47,11.42,45
2024-07-13 15:50,18.56,10.69,43
2024-07-13 15:55,6.28,11.39,45
2024-07-13 15:58,9.53,10.80,45
2024-07-13 16:07,11.23,11.37,42
2024-07-13 16:10,13.83,10.87,44
2024-07-13 16:15,8.69,10.45,45
2024-07-13 16:20,21.82,11.37,43
2024-07-13 16:25,14.36,11.37,40
2024-07-13 16:27,8.22,11.86,44
2024-07-13 16:35,7.98,10.39,44
2024-07-13 16:40,9.84,10.56,40
2024-07-13 16:45,29.30,10.56,44
2024-07-13 16:50,8.17,10.54,62
2024-07-13 16:55,3.71,11.20,50
2024-07-13 16:58,5.85,10.55,56
2024-07-13 17:07,16.02,11.95,52
2024-07-13 17:10,16.05,11.88,52
2024-07-13 17:15,20.42,11.25,51
2024-07-13 17:20,16.48,11.00,53
2024-07-13 17:25,29.30,11.16,52
2024-07-13 17:27,11.56,10.83,52
2024-07-13 17:35,12.78,10.79,54
2024-07-13 17:40,16.56,11.04,51
2024-07-13 17:45,20.74,11.03,74
2024-07-13 17:50,22.16,11.15,48
2024-07-13 17:55,19.31,5.75,58
2024-07-13 17:58,5.73,10.26,57
2024-07-13 18:07,22.45,11.28,52
2024-07-13 18:10,25.54,10.47,51
2024-07-13 18:15,29.23,10.53,53
2024-07-13 18:20,30.25,10.89,49
2024-07-13 18:25,18.93,10.50,66
2024-07-13 18:27,18.09,11.06,54
2024-07-13 18:35,6.95,11.03,74
2024-07-13 18:40,16.89,10.57,66
2024-07-13 18:45,15.99,11.20,53
2024-07-13 18:50,13.61,10.41,50
2024-07-13 18:55,8.53,10.41,55
2024-07-13 18:58,5.44,9.72,54
2024-07-13 19:07,21.29,10.78,51
2024-07-13 19:10,23.54,11.07,49
2024-07-13 19:15,21.01,10.93,52
2024-07-13 19:20,25.82,10.75,50
2024-07-13 19:25,14.17,10.50,50
2024-07-13 19:27,11.95,10.70,49
2024-07-13 19:35,46.23,6.15,57
2024-07-13 19:40,49.92,10.41,80
2024-07-13 19:45,39.76,11.22,56
2024-07-13 19:50,26.61,11.31,55
